msa_name,year,msa_no,normusaspminpop,normusasminorestab,MinorityUsasp,normusaswompop,normusaswomestab,WomanUsasp,normawardestab,normawardpop,AwardAmount,normsampop1000,normsamestab,ann_sam_registrations,normwompop1000,normwomestab,Woman,normminorpop1000,normminorest,Minority,normcdfipop10000,normcdfiestab10000,cumulativecdfi,normmdipop10000,normmdiestab10000,UnemploymentRate,UnemploymentPerCapita,AvgAverageWeeklyWage,EstablishmentCount,AvgPopulation
"Savannah, GA MSA",2019,42340,343,14176,1015587,3012,124526,8921106,1823522,44108,130638183,52,2,154,195,8,577,239,10,707,0,1,4,0,0,13,0,911,38982,402805
"Savannah, GA MSA",2020,42340,25,984,75036,529,20552,1567280,1606355,41360,122498703,78,3,232,227,9,673,275,11,814,0,1,4,0,0,28,0,951,41502,402805
"Savannah, GA MSA",2021,42340,0,0,0,28,766,83144,270676,9916,29369627,41,1,120,107,3,318,140,4,416,,,,0,0,14,0,965,33209,402805
"Scranton--Wilkes-Barre, PA MSA",2019,42540,1860,76273,2516222,573,23488,774860,147302,3592,4859417,84,3,114,285,12,386,140,6,190,0,0,1,,,22,0,857,54895,562736
"Scranton--Wilkes-Barre, PA MSA",2020,42540,2392,98305,3236238,0,0,0,608073,14798,20018032,121,5,164,273,11,369,157,6,212,0,0,1,,,41,1,929,54780,562736
"Scranton--Wilkes-Barre, PA MSA",2021,42540,1355,41873,1833572,0,0,0,157789,5108,6909396,58,2,78,136,4,184,73,2,99,,,,,,30,0,944,40989,562736
"Seattle-Tacoma-Bellevue, WA MSA",2019,42660,125486,3677161,506673060,30932,906414,124893999,6982170,238273,962067603,345,10,1392,973,29,3930,980,29,3955,0,0,9,0,0,13,0,1596,546753,4005376
"Seattle-Tacoma-Bellevue, WA MSA",2020,42660,156814,4363535,633164507,17099,475806,69041107,10619869,381650,1540981044,482,13,1945,1031,29,4163,1095,30,4421,0,0,12,0,0,33,1,1781,578574,4005376
"Seattle-Tacoma-Bellevue, WA MSA",2021,42660,75013,1587031,302880155,7200,152323,29070325,4945018,233734,943742165,224,5,904,487,10,1965,551,12,2225,,,,0,0,20,0,1894,425980,4005376
"Sebastian-Vero Beach, FL MSA",2019,42680,0,0,0,37,1153,93963,42767,1383,3485679,23,1,57,93,3,234,40,1,102,,,,,,16,0,844,20865,161310
"Sebastian-Vero Beach, FL MSA",2020,42680,3751,114227,9453351,37,1114,92190,147260,4835,12187084,29,1,74,94,3,237,40,1,101,,,,,,30,0,906,21188,161310
"Sebastian-Vero Beach, FL MSA",2021,42680,3494,77594,8806941,18,398,45208,78719,3545,8934684,16,0,41,42,1,105,21,0,54,,,,,,20,0,935,16346,161310
"Sheboygan, WI MSA",2019,43100,0,0,0,0,0,0,4867,118,216093,5,0,10,7,0,12,7,0,12,,,,,,11,0,968,11366,117008
"Sheboygan, WI MSA",2020,43100,0,0,0,0,0,0,4806,116,212016,7,0,13,7,0,12,10,0,19,,,,,,23,0,1032,11294,117008
"Sheboygan, WI MSA",2021,43100,0,0,0,0,0,0,0,0,0,3,0,5,3,0,6,7,0,12,,,,,,12,0,1035,8615,117008
"Sherman-Denison, TX MSA",2019,43300,0,0,0,44,1932,83382,2639,60,113910,14,1,26,54,2,103,36,2,69,,,,,,12,0,860,12430,137187
"Sherman-Denison, TX MSA",2020,43300,0,0,0,12,535,23180,1226,28,53132,14,1,27,46,2,88,25,1,48,,,,,,24,0,911,12484,137187
"Sherman-Denison, TX MSA",2021,43300,0,0,0,0,0,0,0,0,0,7,0,14,17,1,33,10,0,19,,,,,,19,0,940,9465,137187
"Shreveport-Bossier City, LA MSA",2019,43340,1891,62694,2767372,95,3137,138478,482631,14560,21303716,101,3,148,401,13,587,503,17,736,0,0,2,,,20,0,856,47322,392129
"Shreveport-Bossier City, LA MSA",2020,43340,3269,106709,4782578,6,190,8510,757305,23197,33941532,154,5,226,456,15,667,571,19,836,0,0,2,,,32,0,912,48050,392129
"Shreveport-Bossier City, LA MSA",2021,43340,0,0,0,0,0,0,47719,1998,2923405,85,2,125,234,6,343,302,7,442,,,,,,23,0,922,36944,392129
"Sioux City, IA-NE-SD MSA",2019,43580,0,0,0,0,0,0,23583,865,743485,31,1,27,136,4,117,38,1,33,,,,,,11,0,892,21690,147903
"Sioux City, IA-NE-SD MSA",2020,43580,0,0,0,0,0,0,146359,5411,4652654,42,1,36,149,4,128,76,2,65,,,,,,19,0,958,21872,147903
"Sioux City, IA-NE-SD MSA",2021,43580,401,8017,345139,362,7237,311581,17182,860,739739,29,1,25,77,2,66,42,1,36,,,,,,14,0,960,16662,147903
"Sioux Falls, SD MSA",2019,43620,1874,50463,2393223,3491,94017,4458737,263522,9785,12497506,81,2,104,138,4,176,128,3,164,0,0,2,,,10,0,969,40979,275883
"Sioux Falls, SD MSA",2020,43620,1685,43865,2151870,1915,49856,2445757,487360,18719,23908131,95,2,121,124,3,158,104,3,133,0,0,2,,,17,0,1058,42395,275883
"Sioux Falls, SD MSA",2021,43620,19,345,23892,1151,21236,1469515,236187,12797,16344235,48,1,61,55,1,70,52,1,66,,,,,,10,0,1046,33646,275883
"South Bend-Mishawaka, IN-MI MSA",2019,43780,7758,383189,16527149,0,0,0,396289,8023,17092167,32,2,68,63,3,135,106,5,225,0,0,1,,,14,0,882,26226,323807
"South Bend-Mishawaka, IN-MI MSA",2020,43780,0,0,0,0,0,0,16402,341,726704,35,2,74,72,3,154,101,5,216,0,0,1,,,34,0,951,26938,323807
"South Bend-Mishawaka, IN-MI MSA",2021,43780,0,0,0,0,0,0,1698,48,101878,22,1,46,32,1,69,46,2,97,,,,,,17,0,982,20523,323807
"Spartanburg, SC MSA",2019,43900,0,0,0,0,0,0,2453,53,104240,29,1,57,96,4,188,130,6,254,0,0,1,,,10,0,908,28561,328338
"Spartanburg, SC MSA",2020,43900,0,0,0,0,0,0,3347,75,146476,53,2,104,150,7,294,178,8,347,0,0,1,,,27,0,946,29411,328338
"Spartanburg, SC MSA",2021,43900,0,0,0,0,0,0,1185,36,70522,31,1,60,84,3,165,96,3,188,,,,,,17,0,957,22493,328338
"Spokane, WA MSA",2019,44060,20,641,54942,110,3473,297654,711156,22577,60945495,80,3,216,259,8,698,103,3,278,0,0,2,,,22,0,958,74046,583084
"Spokane, WA MSA",2020,44060,34,1018,93019,292,8612,787245,1291044,43719,118016947,99,3,266,265,8,715,99,3,267,0,0,2,,,35,1,1023,79497,583084
"Spokane, WA MSA",2021,44060,14311,323229,38631792,58,1301,155535,403695,17874,48248987,45,1,121,128,3,345,46,1,123,,,,,,20,0,1059,58088,583084
"Springfield, IL MSA",2019,44100,0,0,0,0,0,0,23977,583,457583,65,3,51,256,11,201,118,5,93,,,,,,16,0,1081,20153,207348
"Springfield, IL MSA",2020,44100,0,0,0,0,0,0,0,0,0,83,3,65,283,12,222,158,7,124,,,,,,33,0,1131,20006,207348
"Springfield, IL MSA",2021,44100,0,0,0,0,0,0,17222,561,440316,41,1,32,148,5,116,92,3,72,,,,,,22,0,1153,15188,207348
"Springfield, MA MSA",2019,44140,521,15369,782550,1202,35460,1805568,711187,24111,36212236,84,2,126,266,8,399,192,6,288,0,0,3,,,15,0,974,94506,696882
"Springfield, MA MSA",2020,44140,399,11727,598549,3948,116168,5929013,1547512,52588,78982335,107,3,160,300,9,451,208,6,313,0,0,3,,,37,1,1061,94743,696882
"Springfield, MA MSA",2021,44140,0,3,206,1326,28068,1991902,469508,22185,33320133,56,1,84,154,3,232,97,2,146,,,,,,27,0,1048,74096,696882
"Springfield, MO MSA",2019,44180,0,0,0,661,23889,1248934,121639,3367,6359446,58,2,109,176,6,333,78,3,147,0,1,3,,,11,0,823,52706,475970
"Springfield, MO MSA",2020,44180,0,0,0,400,13913,755862,131940,3795,7167875,80,3,152,165,6,312,62,2,117,0,1,3,,,21,0,875,54774,475970
"Springfield, MO MSA",2021,44180,480,12212,906964,507,12891,957393,79911,3142,5934735,47,1,88,68,2,128,22,1,42,,,,,,12,0,901,42112,475970
"Springfield, OH MSA",2019,44220,0,0,0,0,0,0,5267,98,220433,7,0,16,23,1,51,0,0,0,,,,,,17,0,808,10044,135145
"Springfield, OH MSA",2020,44220,0,0,0,0,0,0,6794,126,284351,10,1,23,20,1,44,6,0,14,,,,,,32,0,862,10045,135145
"Springfield, OH MSA",2021,44220,0,0,0,0,0,0,3762,94,212115,4,0,9,11,0,24,10,0,23,,,,,,21,0,878,7613,135145
"St. Cloud, MN MSA",2019,41060,0,0,0,249,9323,311818,15635,417,522886,20,1,25,63,2,79,19,1,24,,,,,,13,0,914,21407,200686
"St. Cloud, MN MSA",2020,41060,0,0,0,132,4885,165019,17082,460,577027,24,1,30,74,3,93,27,1,34,,,,,,24,0,994,21621,200686
"St. Cloud, MN MSA",2021,41060,0,0,0,60,1657,75823,2950,108,134966,10,0,13,43,1,54,14,0,18,,,,,,15,0,1015,16472,200686
"St. George, UT MSA",2019,41100,0,0,0,0,0,0,634069,21839,45556483,32,1,66,68,2,141,12,0,26,,,,,,12,0,727,25304,183569
"St. George, UT MSA",2020,41100,0,0,0,0,0,0,567063,20685,43148148,44,1,91,50,1,105,45,1,93,,,,,,21,0,784,26804,183569
"St. George, UT MSA",2021,41100,110,2127,229810,0,0,0,96352,4990,10408453,18,0,38,17,0,36,29,1,60,,,,,,10,0,786,21397,183569
"St. Joseph, MO-KS MSA",2019,41140,0,0,0,25,935,21602,12464,339,288111,34,1,29,80,3,68,28,1,24,,,,,,12,0,858,13315,122276
"St. Joseph, MO-KS MSA",2020,41140,0,0,0,0,0,0,5547,154,130740,38,1,32,87,3,74,38,1,32,,,,,,19,0,914,13578,122276
"St. Joseph, MO-KS MSA",2021,41140,0,0,0,0,0,0,0,0,0,13,0,11,42,1,36,21,1,18,,,,,,13,0,932,10341,122276
"St. Louis, MO-IL MSA",2019,41180,306872,9777546,702272510,107539,3426412,246102142,28051451,880405,2014796164,384,12,879,1569,50,3590,1421,45,3251,0,0,8,,,13,0,1064,352838,2810265
"St. Louis, MO-IL MSA",2020,41180,113431,3504963,259585181,111888,3457284,256053908,18560240,600663,1374611572,531,16,1215,1740,54,3983,1593,49,3645,0,0,8,,,27,0,1134,363848,2810265
"St. Louis, MO-IL MSA",2021,41180,7562,174155,17306050,15440,355581,35334656,2646098,114900,262947089,263,6,603,840,19,1922,778,18,1781,,,,,,17,0,1145,274565,2810265
"State College, PA MSA",2019,44300,0,0,0,41,1824,53000,99033,2240,2877885,38,2,49,104,5,133,47,2,60,,,,,,14,0,1012,14414,159280
"State College, PA MSA",2020,44300,0,0,0,36,1579,46405,50812,1163,1493309,46,2,59,97,4,125,52,2,67,,,,,,23,0,1082,14577,159280
"State College, PA MSA",2021,44300,317,10401,407568,0,0,0,60814,1855,2382984,26,1,33,57,2,73,34,1,44,,,,,,18,0,1088,10933,159280
"Stockton, CA MSA",2019,44700,8,330,33814,8,330,33814,1928,46,197710,23,1,101,86,4,370,133,6,574,,,,,,24,0,943,73858,777358
"Stockton, CA MSA",2020,44700,297,12260,1284690,7,270,28288,13986,339,1465570,35,1,149,92,4,399,143,6,616,,,,,,45,1,1027,75455,777358
"Stockton, CA MSA",2021,44700,270,8118,1166776,0,0,0,9512,317,1367164,15,0,64,45,1,195,69,2,300,,,,,,34,0,1051,58214,777358
"Sumter, SC MSA",2019,44940,0,0,0,0,0,0,1403,21,66674,12,1,37,44,3,139,62,4,193,,,,,,13,0,769,8363,137586
"Sumter, SC MSA",2020,44940,0,0,0,54,3477,168272,5674,88,274622,16,1,51,60,4,188,90,6,281,,,,,,27,0,812,8519,137586
"Sumter, SC MSA",2021,44940,0,0,0,0,0,0,0,0,0,10,0,31,26,1,81,44,2,139,,,,,,19,0,835,6462,137586
"Syracuse, NY MSA",2019,45060,1614,63739,2384317,334,13208,494086,918541,23259,34360353,114,5,169,320,13,472,183,7,270,0,1,4,,,16,0,1000,66439,655923
"Syracuse, NY MSA",2020,45060,743,29390,1098119,75,2975,111149,607234,15358,22688722,135,5,199,295,12,436,187,7,276,0,1,4,,,34,0,1083,66359,655923
"Syracuse, NY MSA",2021,45060,138,4113,203998,216,6446,319684,118495,3978,5877073,55,2,81,120,4,178,64,2,94,,,,,,22,0,1112,49548,655923
TN NONMETROPOLITAN AREA,2019,99040,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
TN NONMETROPOLITAN AREA,2020,99040,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
TN NONMETROPOLITAN AREA,2021,99040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX NONMETROPOLITAN AREA,2019,99041,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
TX NONMETROPOLITAN AREA,2020,99041,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
TX NONMETROPOLITAN AREA,2021,99041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tallahassee, FL MSA",2019,45220,4242,152791,10492692,232,8366,574511,235952,6551,16203674,67,2,166,334,12,826,401,14,991,0,1,3,,,13,0,870,42858,385850
"Tallahassee, FL MSA",2020,45220,7299,257701,18054485,4690,165592,11601331,350354,9924,24545757,98,3,242,391,14,966,432,15,1069,0,1,3,,,23,0,929,43720,385850
"Tallahassee, FL MSA",2021,45220,1210,30900,2993274,127,3238,313650,34324,1344,3324978,51,1,127,201,5,496,224,6,553,,,,,,18,0,953,34010,385850
"Tampa-St. Petersburg-Clearwater, FL",2019,45300,247328,8299587,895094206,1200,40266,4342592,11344143,338056,1223443686,451,15,1634,1456,49,5271,1653,55,5981,0,0,5,0,0,13,0,1009,381393,3199243
"Tampa-St. Petersburg-Clearwater, FL",2020,45300,753159,24379047,2725721928,2767,89553,10012610,30627622,946200,3424349634,658,21,2381,1601,52,5795,1862,60,6738,0,0,5,0,0,29,0,1088,395436,3199243
"Tampa-St. Petersburg-Clearwater, FL",2021,45300,228248,5256769,826040866,801,18440,2897641,5691886,247140,894414592,314,7,1135,773,18,2797,913,21,3303,,,,0,0,17,0,1107,312657,3199243
"Terre Haute, IN MSA",2019,45460,0,0,0,67,3510,57865,167256,3213,2757075,23,1,20,140,7,120,77,4,66,,,,,,17,0,810,14243,185354
"Terre Haute, IN MSA",2020,45460,0,0,0,131,6782,112476,119351,2307,1979471,38,2,33,114,6,98,76,4,65,,,,,,30,0,853,14330,185354
"Terre Haute, IN MSA",2021,45460,0,0,0,0,0,0,61128,1578,1353919,16,1,14,40,2,34,26,1,22,,,,,,18,0,867,10765,185354
"Texarkana, TX-Texarkana, AR MSA",2019,45500,248,10300,538009,1698,70639,3689550,88815,2135,4638949,32,1,70,110,5,239,69,3,149,,,,,,17,0,800,14207,147756
"Texarkana, TX-Texarkana, AR MSA",2020,45500,120,4970,260530,606,25122,1316984,56486,1363,2961164,38,2,82,119,5,259,58,2,125,,,,,,29,0,852,14259,147756
"Texarkana, TX-Texarkana, AR MSA",2021,45500,0,0,0,11,329,23134,73559,2379,5170282,18,1,40,55,2,120,30,1,66,,,,,,22,0,849,10754,147756
"Toledo, OH MSA",2019,45780,0,0,0,101,4522,161966,992369,22081,35547169,57,3,91,209,9,337,213,10,343,0,1,5,,,18,0,942,57313,643951
"Toledo, OH MSA",2020,45780,7641,342056,12300814,7687,344138,12375709,1584034,35384,56964144,101,5,163,237,11,382,264,12,425,0,1,5,,,38,1,995,57541,643951
"Toledo, OH MSA",2021,45780,19,614,30172,19,614,30172,243613,7442,11980050,49,2,79,123,4,198,143,5,231,,,,,,22,0,1008,44261,643951
"Topeka, KS MSA",2019,45820,202404,7635901,145220208,78,2943,55968,7766378,205863,147701619,100,4,72,406,15,291,220,8,158,0,0,1,,,13,0,867,24649,232462
"Topeka, KS MSA",2020,45820,480900,18153488,345033582,443,16726,317907,18871885,499930,358687773,127,5,91,400,15,287,240,9,172,0,0,1,,,23,0,928,24638,232462
"Topeka, KS MSA",2021,45820,34936,970202,25066012,0,0,0,1061053,38208,27413227,68,2,49,176,5,126,128,4,92,,,,,,15,0,938,18836,232462
"Trenton-Ewing, NJ MSA",2019,45940,3713,125014,9045226,2364,79606,5759746,137896,4096,9977289,40,1,98,156,5,379,185,6,451,0,0,1,,,12,0,1433,45152,380029
"Trenton-Ewing, NJ MSA",2020,45940,6499,216340,15830943,4597,153048,11199513,253763,7623,18569433,62,2,150,159,5,388,193,6,470,0,0,1,,,30,0,1546,45672,380029
"Trenton-Ewing, NJ MSA",2021,45940,3210,78078,7819741,2547,61940,6203514,99612,4095,9976429,25,1,62,80,2,195,95,2,231,,,,,,22,0,1571,35155,380029
"Tucson, AZ MSA",2019,46060,2687,148575,9918912,12109,669501,44696195,2543143,45996,169781330,125,7,460,370,20,1364,341,19,1258,0,1,6,,,18,0,942,75844,1048303
"Tucson, AZ MSA",2020,46060,26991,1475653,99631147,3251,177730,11999710,2610572,47751,176257100,156,9,577,391,21,1445,367,20,1354,0,1,6,,,31,0,1022,76706,1048303
"Tucson, AZ MSA",2021,46060,428,16904,1578973,218,8619,805093,271364,6867,25348139,67,3,249,186,7,688,179,7,659,,,,0,0,23,0,1029,59703,1048303
"Tulsa, OK MSA",2019,46140,148313,5255547,305388644,2449,86779,5042564,5358577,151221,311375513,189,7,390,519,18,1068,675,24,1390,0,0,3,0,0,12,0,978,114362,1013068
"Tulsa, OK MSA",2020,46140,459194,16177068,945517549,3002,105742,6180382,16420699,466110,959757291,255,9,525,538,19,1107,742,26,1527,0,0,4,0,0,26,0,1013,115030,1013068
"Tulsa, OK MSA",2021,46140,253743,6626278,522477690,1408,36758,2898366,6694671,256362,527870428,116,3,239,273,7,562,361,9,743,,,,0,0,14,0,1012,87288,1013068
"Tuscaloosa, AL MSA",2019,46220,220,11039,362008,1441,72228,2368581,123565,2465,4052067,47,2,77,154,8,253,148,7,243,0,1,2,,,11,0,892,20988,262983
"Tuscaloosa, AL MSA",2020,46220,389,19289,639799,995,49298,1635195,149706,3021,4965711,67,3,110,169,8,277,172,9,283,0,1,2,,,27,0,949,21232,262983
"Tuscaloosa, AL MSA",2021,46220,407,14768,669418,176,6380,289187,26140,721,1184921,25,1,41,89,3,147,100,4,165,,,,,,14,0,962,16319,262983
"Tyler, TX MSA",2019,46340,1,29,2120,1,29,2120,24088,662,1764883,15,1,39,33,1,87,41,2,110,,,,,,13,0,900,25791,234667
"Tyler, TX MSA",2020,46340,0,0,0,0,0,0,70511,1954,5210564,27,1,71,44,2,116,61,2,163,,,,,,27,0,949,26012,234667
"Tyler, TX MSA",2021,46340,2,41,4080,2,41,4080,31184,1162,3099740,16,0,43,28,1,74,35,1,92,,,,,,21,0,962,19683,234667
UT NONMETROPOLITAN AREA,2019,99042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT NONMETROPOLITAN AREA,2020,99042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT NONMETROPOLITAN AREA,2021,99042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utica-Rome, NY MSA",2019,46540,22,993,21817,705,31498,692297,57050,1277,1253892,64,3,63,272,12,267,71,3,70,0,1,2,,,17,0,855,26024,290634
"Utica-Rome, NY MSA",2020,46540,21,944,20800,150,6671,146962,118741,2664,2615701,72,3,71,324,14,318,75,3,74,0,1,2,,,33,0,925,26082,290634
"Utica-Rome, NY MSA",2021,46540,42,1398,40800,147,4938,144136,23655,703,690473,47,2,46,137,5,135,46,2,45,,,,,,22,0,959,19440,290634
VA NONMETROPOLITAN AREA,2019,99044,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
VA NONMETROPOLITAN AREA,2020,99044,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
VA NONMETROPOLITAN AREA,2021,99044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI NONMETROPOLITAN AREA,2019,99078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI NONMETROPOLITAN AREA,2020,99078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI NONMETROPOLITAN AREA,2021,99078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT NONMETROPOLITAN AREA,2019,99043,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
VT NONMETROPOLITAN AREA,2020,99043,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
VT NONMETROPOLITAN AREA,2021,99043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valdosta, GA MSA",2019,46660,0,0,0,0,0,0,14514,319,622008,22,1,42,112,5,218,99,5,194,,,,,,14,0,738,13030,148201
"Valdosta, GA MSA",2020,46660,0,0,0,0,0,0,13641,313,610272,36,2,71,108,5,210,102,4,199,,,,,,24,0,766,13603,148201
"Valdosta, GA MSA",2021,46660,0,0,0,0,0,0,4768,153,299268,11,0,22,49,2,96,45,1,88,,,,,,14,0,776,10734,148201
"Vallejo-Fairfield, CA MSA",2019,46700,24,902,166480,10,385,71080,129588,3394,23908265,15,1,106,73,3,516,66,3,465,0,0,1,,,15,0,1190,47233,450878
"Vallejo-Fairfield, CA MSA",2020,46700,70,2654,491975,70,2654,491975,86608,2279,16055747,23,1,162,78,3,552,80,3,562,0,0,1,,,38,1,1281,47460,450878
"Vallejo-Fairfield, CA MSA",2021,46700,37,1029,259080,24,664,167280,122465,4378,30844258,10,0,72,39,1,278,39,1,277,,,,,,28,0,1237,36271,450878
"Victoria, TX MSA",2019,47020,0,0,0,29,1077,35616,1077,29,35616,8,0,10,62,2,76,45,2,56,,,,,,14,0,911,10578,98703
"Victoria, TX MSA",2020,47020,0,0,0,0,0,0,1285,34,42432,15,1,18,58,2,72,49,2,60,,,,,,33,0,913,10567,98703
"Victoria, TX MSA",2021,47020,0,0,0,0,0,0,0,0,0,2,0,3,29,1,36,24,1,30,,,,,,27,0,921,7865,98703
"Vineland-Millville-Bridgeton, NJ MSA",2019,47220,0,0,0,0,0,0,11803,255,463312,6,0,11,44,2,79,39,2,70,,,,,,21,0,909,13190,152334
"Vineland-Millville-Bridgeton, NJ MSA",2020,47220,0,0,0,0,0,0,0,0,0,16,1,29,53,2,96,46,2,84,,,,,,43,1,981,13165,152334
"Vineland-Millville-Bridgeton, NJ MSA",2021,47220,0,0,0,0,0,0,0,0,0,5,0,9,26,1,48,26,1,48,,,,,,33,0,969,9992,152334
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2019,47260,1009144,42489900,2611481510,617149,25984986,1597069181,49630719,1178740,3050364983,529,22,1369,1738,73,4498,2251,95,5826,0,0,1,,,12,0,945,170126,1790770
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2020,47260,1108846,46330172,2869491040,348072,14543282,900748145,69592236,1665590,4310242963,695,29,1799,1951,82,5048,2501,105,6473,0,0,1,,,29,0,1017,171447,1790770
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2021,47260,261246,7995890,676058302,43557,1333135,112717543,13073924,427159,1105409752,325,10,840,934,29,2418,1254,38,3246,,,,,,19,0,1030,131658,1790770
"Visalia-Porterville, CA MSA",2019,47300,3503,145634,10088374,506,21044,1457742,154140,3707,10677601,18,1,51,54,2,156,89,4,256,0,0,1,,,39,1,803,45455,472328
"Visalia-Porterville, CA MSA",2020,47300,911,36479,2623154,188,7522,540924,57055,1425,4102811,29,1,84,57,2,163,94,4,272,0,0,1,,,53,1,874,47186,472328
"Visalia-Porterville, CA MSA",2021,47300,164,4695,471777,164,4695,471777,10336,361,1038532,14,0,39,26,1,76,46,1,132,,,,,,41,0,887,37086,472328
WA NONMETROPOLITAN AREA,2019,99045,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
WA NONMETROPOLITAN AREA,2020,99045,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
WA NONMETROPOLITAN AREA,2021,99045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI NONMETROPOLITAN AREA,2019,99047,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
WI NONMETROPOLITAN AREA,2020,99047,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
WI NONMETROPOLITAN AREA,2021,99047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV NONMETROPOLITAN AREA,2019,99046,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
WV NONMETROPOLITAN AREA,2020,99046,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
WV NONMETROPOLITAN AREA,2021,99046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY NONMETROPOLITAN AREA,2019,99048,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
WY NONMETROPOLITAN AREA,2020,99048,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
WY NONMETROPOLITAN AREA,2021,99048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Waco, TX MSA",2019,47380,0,0,0,1054,50857,2215200,202469,4196,8819030,36,2,75,107,5,224,82,4,173,0,1,2,,,13,0,897,22999,277444
"Waco, TX MSA",2020,47380,0,0,0,286,13453,600268,167176,3549,7459040,45,2,94,104,5,219,86,4,180,0,1,3,,,25,0,963,23559,277444
"Waco, TX MSA",2021,47380,0,0,0,35,1213,73423,58876,1696,3564020,19,1,39,60,2,126,44,2,92,,,,,,20,0,959,17979,277444
"Warner Robins, GA MSA",2019,47580,0,0,0,6,330,25923,342691,6197,26896271,27,2,118,97,5,422,139,8,602,,,,,,14,0,879,13815,190977
"Warner Robins, GA MSA",2020,47580,1118,59019,4851669,164,8640,710289,143779,2723,11819413,37,2,159,113,6,489,162,9,705,,,,,,21,0,934,14473,190977
"Warner Robins, GA MSA",2021,47580,533,19944,2312677,78,2918,338352,21090,563,2445584,22,1,94,61,2,264,90,3,390,,,,,,13,0,939,11481,190977
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2019,47900,9359544,303744212,19394682432,1683492,54634174,3488502512,1005642155,30987757,64212285992,6844,222,14183,23935,777,49597,29771,966,61690,0,0,25,0,0,12,0,1520,781565,6340878
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2020,47900,17974041,578895995,37245492480,2599226,83714144,5386070288,1297265501,40278571,83464547827,8803,284,18241,25124,809,52061,32621,1051,67597,0,0,26,0,0,26,0,1658,787553,6340878
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2021,47900,5381264,127178387,11150961840,869773,20555827,1802328584,290482298,12291098,25469398540,3980,94,8247,11893,281,24645,15951,377,33054,,,,0,0,20,0,1677,603724,6340878
"Waterloo-Cedar Falls, IA MSA",2019,47940,0,0,0,0,0,0,3641,108,141298,11,0,14,14,0,18,17,1,22,0,1,1,,,12,0,917,19871,168195
"Waterloo-Cedar Falls, IA MSA",2020,47940,0,0,0,0,0,0,30952,913,1200186,19,1,25,13,0,17,21,1,28,0,1,1,,,23,0,980,19853,168195
"Waterloo-Cedar Falls, IA MSA",2021,47940,0,0,0,0,0,0,3919,152,199956,8,0,11,14,0,18,14,0,18,,,,,,16,0,955,14693,168195
"Wausau, WI MSA",2019,48140,0,0,0,276,12774,600227,21789,471,1023839,9,0,20,33,2,72,7,0,15,,,,,,11,0,913,14288,165267
"Wausau, WI MSA",2020,48140,0,0,0,135,6186,294451,14281,313,679793,11,1,25,33,2,72,11,1,24,,,,,,20,0,970,14471,165267
"Wausau, WI MSA",2021,48140,0,0,0,0,0,0,595,18,38346,4,0,9,17,1,36,6,0,12,,,,,,12,0,971,11023,165267
"Weirton-Steubenville, WV-OH MSA",2019,48260,0,0,0,0,0,0,0,0,0,7,0,6,46,2,37,5,0,4,,,,,,22,0,810,10042,116085
"Weirton-Steubenville, WV-OH MSA",2020,48260,0,0,0,0,0,0,0,0,0,14,1,11,51,2,41,15,1,12,,,,,,39,1,837,10002,116085
"Weirton-Steubenville, WV-OH MSA",2021,48260,0,0,0,0,0,0,0,0,0,7,0,6,30,1,24,7,0,6,,,,,,25,0,840,7584,116085
